# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
0,17,5,36,8,11.000000,-1,0
4,17,5,36,8,11.000000,-1,0
0,17,5,36,8,8.000000,-1,0
5,17,5,36,8,11.000000,-1,0
1,17,5,36,8,11.000000,-1,0
5,17,5,36,8,8.000000,-1,0
2,17,5,36,8,11.000000,-1,0
6,17,5,36,8,11.000000,-1,0
1,24,5,36,8,8.000000,-1,0
7,24,5,36,8,9.000000,-1,0
6,24,5,36,8,8.000000,-1,0
4,24,5,36,8,8.000000,-1,0
2,24,5,36,8,8.000000,-1,0
3,24,5,36,8,9.000000,-1,0
3,24,5,36,8,9.000000,-1,0
3,24,5,36,8,1.000000,-1,0
7,24,5,36,8,6.000000,-1,0
3,0,36,3,9,10.000000,-1,0
7,0,36,3,9,10.000000,-1,0
3,0,36,3,9,8.000000,-1,0
7,0,36,3,9,8.000000,-1,0
4,0,36,3,9,10.000000,-1,0
0,0,36,3,9,10.000000,-1,0
4,0,36,3,9,8.000000,-1,0
0,0,36,3,9,8.000000,-1,0
5,0,36,3,9,2.000000,-1,0
4,11,36,3,9,6.000000,-1,0
0,11,36,3,9,6.000000,-1,0
5,11,36,3,9,6.000000,-1,0
1,11,36,3,9,6.000000,-1,0
5,11,36,3,9,6.000000,-1,0
1,11,36,3,9,6.000000,-1,0
5,11,36,3,9,5.000000,-1,0
6,29,36,3,9,8.000000,-1,0
5,29,36,3,9,2.000000,-1,0
3,29,36,3,9,6.000000,-1,0
2,29,36,3,9,8.000000,-1,0
1,29,36,3,9,10.000000,-1,0
7,29,36,3,9,6.000000,-1,0
1,29,36,3,9,2.000000,-1,0
2,29,36,3,9,2.000000,-1,0
2,29,36,3,9,2.000000,-1,0
6,29,36,3,9,2.000000,-1,0
5,6,36,4,10,8.000000,-1,1
3,6,36,4,10,8.000000,-1,1
1,6,36,4,10,8.000000,-1,1
7,6,36,4,10,8.000000,-1,1
6,6,36,4,10,8.000000,-1,1
4,6,36,4,10,8.000000,-1,1
2,6,36,4,10,8.000000,-1,1
0,6,36,4,10,2.000000,-1,1
5,14,36,4,10,8.000000,-1,1
1,14,36,4,10,8.000000,-1,1
6,14,36,4,10,7.000000,-1,1
2,14,36,4,10,8.000000,-1,1
6,14,36,4,10,1.000000,-1,1
3,14,36,4,10,8.000000,-1,1
4,14,36,4,10,8.000000,-1,1
7,14,36,4,10,5.000000,-1,1
5,9,36,5,11,9.000000,-1,2
3,9,36,5,11,10.000000,-1,2
1,9,36,5,11,10.000000,-1,2
7,9,36,5,11,10.000000,-1,2
6,9,36,5,11,10.000000,-1,2
4,9,36,5,11,10.000000,-1,2
2,9,36,5,11,10.000000,-1,2
0,9,36,5,11,5.000000,-1,2
1,16,36,5,11,1.000000,-1,2
3,16,36,5,11,1.000000,-1,2
5,16,36,5,11,2.000000,-1,2
7,16,36,5,11,1.000000,-1,2
2,16,36,5,11,1.000000,-1,2
0,2,6,39,12,6.000000,-1,0
4,2,6,39,12,6.000000,-1,0
0,2,6,39,12,6.000000,-1,0
4,2,6,39,12,6.000000,-1,0
0,2,6,39,12,6.000000,-1,0
4,2,6,39,12,6.000000,-1,0
1,2,6,39,12,5.000000,-1,0
1,11,6,39,12,6.000000,-1,0
5,11,6,39,12,6.000000,-1,0
1,11,6,39,12,6.000000,-1,0
6,11,6,39,12,6.000000,-1,0
2,11,6,39,12,6.000000,-1,0
6,11,6,39,12,6.000000,-1,0
2,11,6,39,12,5.000000,-1,0
1,25,6,39,12,1.000000,-1,0
7,25,6,39,12,8.000000,-1,0
5,25,6,39,12,8.000000,-1,0
3,25,6,39,12,8.000000,-1,0
2,25,6,39,12,7.000000,-1,0
3,25,6,39,12,8.000000,-1,0
3,25,6,39,12,2.000000,-1,0
5,25,6,39,12,4.000000,-1,0
6,25,6,39,12,6.000000,-1,0
7,25,6,39,12,6.000000,-1,0
0,3,7,39,13,8.000000,-1,0
6,3,7,39,13,8.000000,-1,0
4,3,7,39,13,8.000000,-1,0
2,3,7,39,13,8.000000,-1,0
0,3,7,39,13,8.000000,-1,0
7,3,7,39,13,8.000000,-1,0
5,3,7,39,13,8.000000,-1,0
3,3,7,39,13,2.000000,-1,0
1,12,7,39,13,8.000000,-1,0
7,12,7,39,13,8.000000,-1,0
5,12,7,39,13,8.000000,-1,0
3,12,7,39,13,8.000000,-1,0
1,12,7,39,13,8.000000,-1,0
2,12,7,39,13,8.000000,-1,0
3,12,7,39,13,6.000000,-1,0
4,12,7,39,13,4.000000,-1,0
4,26,7,39,13,2.000000,-1,0
4,26,7,39,13,2.000000,-1,0
6,26,7,39,13,2.000000,-1,0
6,26,7,39,13,2.000000,-1,0
6,26,7,39,13,1.000000,-1,0
0,4,8,39,14,10.000000,-1,0
2,4,8,39,14,10.000000,-1,0
4,4,8,39,14,10.000000,-1,0
6,4,8,39,14,10.000000,-1,0
0,4,8,39,14,10.000000,-1,0
3,4,8,39,14,10.000000,-1,0
5,4,8,39,14,10.000000,-1,0
7,4,8,39,14,4.000000,-1,0
0,13,8,39,14,9.000000,-1,0
6,13,8,39,14,10.000000,-1,0
4,13,8,39,14,10.000000,-1,0
2,13,8,39,14,10.000000,-1,0
1,13,8,39,14,10.000000,-1,0
7,13,8,39,14,10.000000,-1,0
5,13,8,39,14,10.000000,-1,0
3,13,8,39,14,5.000000,-1,0
1,27,8,39,14,11.000000,-1,0
5,27,8,39,14,9.000000,-1,0
1,27,8,39,14,8.000000,-1,0
6,27,8,39,14,9.000000,-1,0
2,27,8,39,14,9.000000,-1,0
7,27,8,39,14,11.000000,-1,0
3,27,8,39,14,11.000000,-1,0
7,27,8,39,14,4.000000,-1,0
3,27,8,39,14,3.000000,-1,0
4,27,8,39,14,7.000000,-1,0
1,4,39,6,15,10.000000,-1,0
3,4,39,6,15,10.000000,-1,0
5,4,39,6,15,10.000000,-1,0
7,4,39,6,15,10.000000,-1,0
2,4,39,6,15,10.000000,-1,0
4,4,39,6,15,10.000000,-1,0
6,4,39,6,15,10.000000,-1,0
0,4,39,6,15,4.000000,-1,0
5,7,39,7,16,2.000000,-1,1
3,7,39,7,16,2.000000,-1,1
1,7,39,7,16,2.000000,-1,1
7,7,39,7,16,2.000000,-1,1
6,7,39,7,16,1.000000,-1,1
2,2,31,38,18,6.000000,-1,1
6,2,31,38,18,6.000000,-1,1
2,2,31,38,18,6.000000,-1,1
6,2,31,38,18,6.000000,-1,1
2,2,31,38,18,6.000000,-1,1
6,2,31,38,18,6.000000,-1,1
3,2,31,38,18,5.000000,-1,1
4,8,31,38,18,11.000000,-1,1
2,8,31,38,18,11.000000,-1,1
0,8,31,38,18,11.000000,-1,1
6,8,31,38,18,11.000000,-1,1
4,8,31,38,18,5.000000,-1,1
2,8,31,38,18,5.000000,-1,1
0,8,31,38,18,5.000000,-1,1
6,8,31,38,18,5.000000,-1,1
5,8,31,38,18,11.000000,-1,1
3,8,31,38,18,7.000000,-1,1
4,10,31,38,18,6.000000,-1,1
2,10,31,38,18,6.000000,-1,1
1,10,31,38,18,6.000000,-1,1
7,10,31,38,18,6.000000,-1,1
5,10,31,38,18,6.000000,-1,1
3,10,31,38,18,6.000000,-1,1
6,10,31,38,18,5.000000,-1,1
2,17,31,38,18,11.000000,-1,1
6,17,31,38,18,11.000000,-1,1
2,17,31,38,18,8.000000,-1,1
7,17,31,38,18,11.000000,-1,1
3,17,31,38,18,11.000000,-1,1
7,17,31,38,18,8.000000,-1,1
4,17,31,38,18,11.000000,-1,1
0,17,31,38,18,11.000000,-1,1
2,18,31,38,18,2.000000,-1,1
6,18,31,38,18,10.000000,-1,1
3,18,31,38,18,7.000000,-1,1
7,18,31,38,18,2.000000,-1,1
3,18,31,38,18,3.000000,-1,1
0,18,31,38,18,7.000000,-1,1
4,18,31,38,18,10.000000,-1,1
0,18,31,38,18,3.000000,-1,1
5,18,31,38,18,2.000000,-1,1
4,20,31,38,18,2.000000,-1,1
2,20,31,38,18,2.000000,-1,1
3,20,31,38,18,6.000000,-1,1
3,20,31,38,18,1.000000,-1,1
5,20,31,38,18,5.000000,-1,1
6,20,31,38,18,1.000000,-1,1
6,20,31,38,18,2.000000,-1,1
7,20,31,38,18,5.000000,-1,1
0,20,31,38,18,1.000000,-1,1
0,20,31,38,18,5.000000,-1,1
1,20,31,38,18,1.000000,-1,1
5,21,31,38,18,5.000000,-1,1
3,21,31,38,18,6.000000,-1,1
1,21,31,38,18,6.000000,-1,1
7,21,31,38,18,6.000000,-1,1
7,21,31,38,18,6.000000,-1,1
7,21,31,38,18,4.000000,-1,1
1,21,31,38,18,6.000000,-1,1
1,21,31,38,18,2.000000,-1,1
7,26,31,38,18,2.000000,-1,1
7,26,31,38,18,2.000000,-1,1
0,26,31,38,18,2.000000,-1,1
0,26,31,38,18,2.000000,-1,1
0,26,31,38,18,1.000000,-1,1
3,27,31,38,18,11.000000,-1,1
7,27,31,38,18,9.000000,-1,1
4,27,31,38,18,7.000000,-1,1
0,27,31,38,18,5.000000,-1,1
4,27,31,38,18,9.000000,-1,1
1,27,31,38,18,11.000000,-1,1
5,27,31,38,18,11.000000,-1,1
1,27,31,38,18,3.000000,-1,1
5,27,31,38,18,3.000000,-1,1
7,27,31,38,18,2.000000,-1,1
1,0,38,31,19,10.000000,-1,3
5,0,38,31,19,10.000000,-1,3
1,0,38,31,19,8.000000,-1,3
5,0,38,31,19,8.000000,-1,3
2,0,38,31,19,10.000000,-1,3
6,0,38,31,19,10.000000,-1,3
2,0,38,31,19,8.000000,-1,3
6,0,38,31,19,8.000000,-1,3
3,0,38,31,19,2.000000,-1,3
3,14,38,31,19,9.000000,-1,3
7,14,38,31,19,9.000000,-1,3
3,14,38,31,19,7.000000,-1,3
0,14,38,31,19,9.000000,-1,3
4,14,38,31,19,9.000000,-1,3
0,14,38,31,19,9.000000,-1,3
7,14,38,31,19,9.000000,-1,3
4,14,38,31,19,5.000000,-1,3
2,0,31,36,20,10.000000,-1,0
6,0,31,36,20,10.000000,-1,0
2,0,31,36,20,8.000000,-1,0
6,0,31,36,20,8.000000,-1,0
3,0,31,36,20,10.000000,-1,0
7,0,31,36,20,10.000000,-1,0
3,0,31,36,20,8.000000,-1,0
7,0,31,36,20,8.000000,-1,0
4,0,31,36,20,2.000000,-1,0
4,6,31,36,20,8.000000,-1,0
2,6,31,36,20,8.000000,-1,0
0,6,31,36,20,8.000000,-1,0
6,6,31,36,20,8.000000,-1,0
5,6,31,36,20,8.000000,-1,0
3,6,31,36,20,8.000000,-1,0
1,6,31,36,20,8.000000,-1,0
7,6,31,36,20,2.000000,-1,0
4,9,31,36,20,9.000000,-1,0
2,9,31,36,20,10.000000,-1,0
0,9,31,36,20,10.000000,-1,0
6,9,31,36,20,10.000000,-1,0
