# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
6,19,13,6,31,10.000000,-1,1
1,19,13,6,31,10.000000,-1,1
3,19,13,6,31,10.000000,-1,1
5,19,13,6,31,10.000000,-1,1
7,19,13,6,31,4.000000,-1,1
2,5,1,12,32,5.000000,-1,3
5,5,1,12,32,5.000000,-1,3
0,5,1,12,32,5.000000,-1,3
3,5,1,12,32,5.000000,-1,3
6,5,1,12,32,5.000000,-1,3
1,5,1,12,32,5.000000,-1,3
4,5,1,12,32,3.000000,-1,3
2,18,1,12,32,6.000000,-1,3
6,18,1,12,32,6.000000,-1,3
2,18,1,12,32,4.000000,-1,3
6,18,1,12,32,4.000000,-1,3
3,18,1,12,32,6.000000,-1,3
7,18,1,12,32,6.000000,-1,3
3,18,1,12,32,4.000000,-1,3
7,18,1,12,32,2.000000,-1,3
1,27,1,12,32,6.000000,-1,3
4,27,1,12,32,6.000000,-1,3
7,27,1,12,32,6.000000,-1,3
4,27,1,12,32,6.000000,-1,3
7,27,1,12,32,1.000000,-1,3
5,27,1,12,32,5.000000,-1,3
0,27,1,12,32,6.000000,-1,3
5,27,1,12,32,1.000000,-1,3
0,10,12,1,33,3.000000,-1,0
1,10,12,1,33,3.000000,-1,0
2,10,12,1,33,3.000000,-1,0
3,10,12,1,33,3.000000,-1,0
4,10,12,1,33,3.000000,-1,0
5,10,12,1,33,3.000000,-1,0
6,10,12,1,33,3.000000,-1,0
1,6,10,4,34,8.000000,-1,2
3,6,10,4,34,8.000000,-1,2
5,6,10,4,34,8.000000,-1,2
7,6,10,4,34,8.000000,-1,2
2,6,10,4,34,8.000000,-1,2
4,6,10,4,34,8.000000,-1,2
6,6,10,4,34,8.000000,-1,2
0,6,10,4,34,2.000000,-1,2
0,23,4,10,35,5.000000,-1,1
4,23,4,10,35,5.000000,-1,1
0,23,4,10,35,5.000000,-1,1
4,23,4,10,35,5.000000,-1,1
1,23,4,10,35,5.000000,-1,1
6,23,4,10,35,5.000000,-1,1
2,23,4,10,35,5.000000,-1,1
6,23,4,10,35,2.000000,-1,1
0,28,9,14,36,6.000000,-1,0
5,28,9,14,36,6.000000,-1,0
2,28,9,14,36,6.000000,-1,0
7,28,9,14,36,6.000000,-1,0
4,28,9,14,36,6.000000,-1,0
1,28,9,14,36,6.000000,-1,0
6,28,9,14,36,5.000000,-1,0
1,3,14,9,37,4.000000,-1,1
3,3,14,9,37,4.000000,-1,1
5,3,14,9,37,4.000000,-1,1
7,3,14,9,37,4.000000,-1,1
1,3,14,9,37,4.000000,-1,1
3,3,14,9,37,4.000000,-1,1
5,3,14,9,37,4.000000,-1,1
7,3,14,9,37,1.000000,-1,1
0,0,0,10,38,10.000000,-1,3
2,0,0,10,38,10.000000,-1,3
4,0,0,10,38,10.000000,-1,3
6,0,0,10,38,10.000000,-1,3
0,0,0,10,38,10.000000,-1,3
2,0,0,10,38,10.000000,-1,3
4,0,0,10,38,10.000000,-1,3
6,0,0,10,38,4.000000,-1,3
1,8,0,10,38,6.000000,-1,3
6,8,0,10,38,6.000000,-1,3
3,8,0,10,38,6.000000,-1,3
0,8,0,10,38,5.000000,-1,3
5,8,0,10,38,6.000000,-1,3
2,8,0,10,38,5.000000,-1,3
7,8,0,10,38,5.000000,-1,3
1,21,0,10,38,2.000000,-1,3
6,21,0,10,38,2.000000,-1,3
3,21,0,10,38,2.000000,-1,3
1,21,0,10,38,2.000000,-1,3
7,21,0,10,38,3.000000,-1,3
4,21,0,10,38,3.000000,-1,3
3,21,0,10,38,2.000000,-1,3
4,21,0,10,38,2.000000,-1,3
5,21,0,10,38,2.000000,-1,3
1,18,7,1,40,6.000000,-1,0
5,18,7,1,40,6.000000,-1,0
1,18,7,1,40,5.000000,-1,0
5,18,7,1,40,5.000000,-1,0
2,18,7,1,40,6.000000,-1,0
6,18,7,1,40,6.000000,-1,0
2,18,7,1,40,5.000000,-1,0
6,18,7,1,40,2.000000,-1,0
1,20,7,1,40,3.000000,-1,0
3,20,7,1,40,3.000000,-1,0
5,20,7,1,40,3.000000,-1,0
7,20,7,1,40,3.000000,-1,0
1,20,7,1,40,3.000000,-1,0
3,20,7,1,40,3.000000,-1,0
5,20,7,1,40,3.000000,-1,0
0,26,7,1,40,2.000000,-1,0
2,26,7,1,40,2.000000,-1,0
3,26,7,1,40,2.000000,-1,0
4,26,7,1,40,2.000000,-1,0
6,26,7,1,40,1.000000,-1,0
1,16,0,5,44,2.000000,-1,1
3,16,0,5,44,2.000000,-1,1
5,16,0,5,44,2.000000,-1,1
7,16,0,5,44,2.000000,-1,1
2,16,0,5,44,1.000000,-1,1
0,17,5,0,45,11.000000,-1,0
1,17,5,0,45,11.000000,-1,0
2,17,5,0,45,11.000000,-1,0
3,17,5,0,45,11.000000,-1,0
4,17,5,0,45,11.000000,-1,0
5,17,5,0,45,11.000000,-1,0
6,17,5,0,45,11.000000,-1,0
7,17,5,0,45,5.000000,-1,0
0,24,5,0,45,5.000000,-1,0
