# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
4,12,26,25,5,8.000000,-1,1
5,12,26,25,5,8.000000,-1,1
6,12,26,25,5,6.000000,-1,1
7,12,26,25,5,4.000000,-1,1
3,19,26,25,5,9.000000,-1,1
1,19,26,25,5,9.000000,-1,1
7,19,26,25,5,9.000000,-1,1
5,19,26,25,5,9.000000,-1,1
4,19,26,25,5,3.000000,-1,1
2,19,26,25,5,10.000000,-1,1
0,19,26,25,5,10.000000,-1,1
6,19,26,25,5,4.000000,-1,1
3,23,26,25,5,1.000000,-1,1
1,23,26,25,5,1.000000,-1,1
7,23,26,25,5,2.000000,-1,1
5,23,26,25,5,7.000000,-1,1
5,23,26,25,5,7.000000,-1,1
6,23,26,25,5,1.000000,-1,1
7,23,26,25,5,1.000000,-1,1
0,23,26,25,5,2.000000,-1,1
1,23,26,25,5,1.000000,-1,1
2,23,26,25,5,7.000000,-1,1
3,12,28,26,8,8.000000,-1,2
1,12,28,26,8,8.000000,-1,2
7,12,28,26,8,8.000000,-1,2
5,12,28,26,8,8.000000,-1,2
3,12,28,26,8,8.000000,-1,2
4,12,28,26,8,8.000000,-1,2
5,12,28,26,8,6.000000,-1,2
6,12,28,26,8,4.000000,-1,2
2,15,28,26,8,8.000000,-1,2
0,15,28,26,8,8.000000,-1,2
6,15,28,26,8,8.000000,-1,2
4,15,28,26,8,8.000000,-1,2
3,15,28,26,8,8.000000,-1,2
1,15,28,26,8,8.000000,-1,2
7,15,28,26,8,8.000000,-1,2
5,15,28,26,8,2.000000,-1,2
2,17,28,26,8,11.000000,-1,2
0,17,28,26,8,11.000000,-1,2
6,17,28,26,8,11.000000,-1,2
4,17,28,26,8,11.000000,-1,2
2,17,28,26,8,8.000000,-1,2
1,17,28,26,8,11.000000,-1,2
7,17,28,26,8,11.000000,-1,2
5,17,28,26,8,8.000000,-1,2
2,18,28,26,8,11.000000,-1,2
0,18,28,26,8,11.000000,-1,2
6,18,28,26,8,11.000000,-1,2
4,18,28,26,8,11.000000,-1,2
2,18,28,26,8,6.000000,-1,2
1,18,28,26,8,11.000000,-1,2
7,18,28,26,8,11.000000,-1,2
5,18,28,26,8,9.000000,-1,2
3,22,28,26,8,8.000000,-1,2
1,22,28,26,8,6.000000,-1,2
7,22,28,26,8,6.000000,-1,2
5,22,28,26,8,8.000000,-1,2
3,22,28,26,8,8.000000,-1,2
3,22,28,26,8,1.000000,-1,2
4,22,28,26,8,6.000000,-1,2
5,22,28,26,8,1.000000,-1,2
6,22,28,26,8,6.000000,-1,2
0,22,28,26,8,3.000000,-1,2
3,24,28,26,8,9.000000,-1,2
4,24,28,26,8,2.000000,-1,2
4,24,28,26,8,1.000000,-1,2
4,24,28,26,8,3.000000,-1,2
5,24,28,26,8,5.000000,-1,2
6,24,28,26,8,2.000000,-1,2
6,24,28,26,8,8.000000,-1,2
7,24,28,26,8,6.000000,-1,2
0,24,28,26,8,8.000000,-1,2
1,24,28,26,8,4.000000,-1,2
3,0,26,28,9,10.000000,-1,2
1,0,26,28,9,10.000000,-1,2
7,0,26,28,9,10.000000,-1,2
5,0,26,28,9,10.000000,-1,2
3,0,26,28,9,5.000000,-1,2
1,0,26,28,9,5.000000,-1,2
7,0,26,28,9,5.000000,-1,2
5,0,26,28,9,5.000000,-1,2
4,0,26,28,9,2.000000,-1,2
3,2,26,28,9,6.000000,-1,2
1,2,26,28,9,6.000000,-1,2
7,2,26,28,9,6.000000,-1,2
5,2,26,28,9,6.000000,-1,2
3,2,26,28,9,6.000000,-1,2
1,2,26,28,9,6.000000,-1,2
7,2,26,28,9,5.000000,-1,2
3,10,26,28,9,6.000000,-1,2
1,10,26,28,9,6.000000,-1,2
7,10,26,28,9,6.000000,-1,2
5,10,26,28,9,6.000000,-1,2
4,10,26,28,9,6.000000,-1,2
2,10,26,28,9,6.000000,-1,2
0,10,26,28,9,5.000000,-1,2
3,11,26,28,9,6.000000,-1,2
1,11,26,28,9,6.000000,-1,2
7,11,26,28,9,6.000000,-1,2
5,11,26,28,9,6.000000,-1,2
4,11,26,28,9,6.000000,-1,2
2,11,26,28,9,6.000000,-1,2
0,11,26,28,9,5.000000,-1,2
4,20,26,28,9,4.000000,-1,2
2,20,26,28,9,5.000000,-1,2
0,20,26,28,9,6.000000,-1,2
6,20,26,28,9,6.000000,-1,2
4,20,26,28,9,5.000000,-1,2
4,20,26,28,9,1.000000,-1,2
5,20,26,28,9,1.000000,-1,2
5,20,26,28,9,4.000000,-1,2
6,20,26,28,9,1.000000,-1,2
7,20,26,28,9,1.000000,-1,2
5,29,26,28,9,1.000000,-1,2
6,29,26,28,9,1.000000,-1,2
6,29,26,28,9,6.000000,-1,2
0,29,26,28,9,2.000000,-1,2
0,29,26,28,9,9.000000,-1,2
2,29,26,28,9,8.000000,-1,2
2,29,26,28,9,8.000000,-1,2
2,29,26,28,9,6.000000,-1,2
4,29,26,28,9,4.000000,-1,2
4,29,26,28,9,4.000000,-1,2
2,8,29,26,12,11.000000,-1,2
0,8,29,26,12,11.000000,-1,2
6,8,29,26,12,11.000000,-1,2
4,8,29,26,12,11.000000,-1,2
2,8,29,26,12,5.000000,-1,2
0,8,29,26,12,5.000000,-1,2
6,8,29,26,12,5.000000,-1,2
4,8,29,26,12,5.000000,-1,2
3,8,29,26,12,11.000000,-1,2
1,8,29,26,12,7.000000,-1,2
2,19,29,26,12,9.000000,-1,2
0,19,29,26,12,9.000000,-1,2
6,19,29,26,12,9.000000,-1,2
4,19,29,26,12,9.000000,-1,2
3,19,29,26,12,10.000000,-1,2
1,19,29,26,12,10.000000,-1,2
7,19,29,26,12,10.000000,-1,2
5,19,29,26,12,4.000000,-1,2
3,21,29,26,12,4.000000,-1,2
1,21,29,26,12,6.000000,-1,2
7,21,29,26,12,6.000000,-1,2
5,21,29,26,12,6.000000,-1,2
5,21,29,26,12,6.000000,-1,2
5,21,29,26,12,4.000000,-1,2
7,21,29,26,12,6.000000,-1,2
7,21,29,26,12,2.000000,-1,2
3,13,26,29,13,9.000000,-1,3
1,13,26,29,13,10.000000,-1,3
7,13,26,29,13,10.000000,-1,3
5,13,26,29,13,10.000000,-1,3
4,13,26,29,13,10.000000,-1,3
2,13,26,29,13,10.000000,-1,3
0,13,26,29,13,10.000000,-1,3
6,13,26,29,13,5.000000,-1,3
3,15,26,29,13,8.000000,-1,3
1,15,26,29,13,8.000000,-1,3
7,15,26,29,13,8.000000,-1,3
5,15,26,29,13,8.000000,-1,3
